Date/Month,N_CB,N_D,N_F,N_MF,N_H,N_Hydro,N_MP,N_T,N_LI,N_NI,N_I,N_Muf,N_O,sensitive_float,sensitive_index,nepse_index,M_C,M_MP,M_H,M_O,M_Hydro,M_T,M_LI,M_NI,M_F,M_MF,M_D,M_I,marketcap_total
2003-12-25,195.57,241.35,195.77,0.0,188.33,0.0,265.45,94.29,237.83,0.0,0.0,0.0,139.79,0.0,0.0,201.52,22149.22,4824.05,2449.76,483.22,0.0,486.66,2360.62,0.0,2528.86,0.0,994.65,0.0,36269.6
2003-12-26,195.86,240.92,195.42,0.0,188.33,0.0,265.45,94.29,237.58,0.0,0.0,0.0,139.79,0.0,0.0,201.65,22182.03,4824.05,2442.31,483.22,0.0,486.66,2358.12,0.0,2524.31,0.0,992.89,0.0,36293.59
2003-12-27,196.74,241.7,194.6,0.0,188.33,0.0,265.45,94.29,238.59,0.0,0.0,0.0,139.79,0.0,0.0,202.23,22282.52,4824.05,2442.31,483.22,0.0,486.66,2368.17,0.0,2513.68,0.0,996.09,0.0,36396.69
2003-12-30,195.33,242.09,194.39,0.0,187.76,0.0,265.45,94.4,237.41,0.0,0.0,0.0,139.79,0.0,0.0,201.23,22122.5,4824.05,2442.31,483.22,0.0,487.2,2356.5,0.0,2511.03,0.0,997.69,0.0,36217.06
2003-12-31,196.01,241.35,193.64,0.0,187.76,0.0,265.45,94.4,237.21,0.0,0.0,0.0,139.79,0.0,0.0,201.57,22199.33,4824.05,2434.86,483.22,0.0,487.2,2354.51,0.0,2501.28,0.0,994.65,0.0,36279.1
2004-01-01,196.5,241.35,193.65,0.0,187.76,0.0,265.45,94.4,237.21,0.0,0.0,0.0,139.79,0.0,0.0,201.88,22255.14,4824.05,2434.86,483.22,0.0,487.2,2354.51,0.0,2501.38,0.0,994.65,0.0,36335.01
2004-01-02,196.82,241.08,192.81,0.0,187.18,0.0,265.45,94.4,228.95,0.0,0.0,0.0,139.79,0.0,0.0,201.52,22290.82,4824.05,2434.86,483.22,0.0,487.2,2272.51,0.0,2490.58,0.0,993.53,0.0,36269.32
2004-01-05,196.77,241.08,192.71,0.0,187.18,0.0,265.71,94.4,228.9,0.0,0.0,0.0,139.79,0.0,0.0,201.51,22285.95,4828.65,2427.41,483.22,0.0,487.2,2272.01,0.0,2489.23,0.0,993.53,0.0,36267.21
2004-01-06,197.25,241.47,192.52,0.0,187.18,0.0,265.71,94.4,229.15,0.0,0.0,0.0,139.79,0.0,0.0,201.82,22340.05,4828.65,2427.41,483.22,0.0,487.2,2274.51,0.0,2486.81,0.0,995.13,0.0,36322.99
2004-01-07,196.82,241.47,192.94,0.0,187.18,0.0,264.8,94.4,229.66,0.0,0.0,0.0,139.79,0.0,0.0,201.51,22291.7,4812.13,2427.41,483.22,0.0,487.2,2279.51,0.0,2492.18,0.0,995.13,0.0,36268.49
2004-01-08,196.57,240.77,192.64,0.0,187.18,0.0,265.93,94.4,230.16,0.0,0.0,0.0,139.79,0.0,0.0,201.46,22262.34,4832.78,2427.41,483.22,0.0,487.2,2284.51,0.0,2488.38,0.0,992.25,0.0,36258.11
2004-01-09,195.84,240.42,192.82,0.0,185.17,0.0,265.72,94.4,230.16,0.0,0.0,0.0,139.79,0.0,0.0,200.84,22180.47,4828.95,2427.41,483.22,0.0,487.2,2284.51,0.0,2490.73,0.0,990.81,0.0,36147.22
2004-01-12,196.65,242.36,192.2,0.0,185.17,0.0,265.72,94.4,230.1,0.0,0.0,0.0,139.79,0.0,0.0,201.34,22271.64,4828.95,2401.32,483.22,0.0,487.2,2283.91,0.0,2482.73,0.0,998.81,0.0,36237.79
2004-01-13,197.98,242.36,192.34,0.0,185.17,0.0,265.72,94.4,230.1,0.0,0.0,0.0,139.79,0.0,0.0,202.19,22422.38,4828.95,2401.32,483.22,0.0,487.2,2283.91,0.0,2484.48,0.0,998.81,0.0,36390.28
2004-01-14,197.77,242.36,192.03,0.0,184.01,0.0,265.72,94.4,230.01,0.0,0.0,0.0,139.79,0.0,0.0,201.95,22399.08,4828.95,2401.32,483.22,0.0,487.2,2283.01,0.0,2480.54,0.0,998.81,0.0,36347.13
2004-01-15,198.88,242.36,192.12,0.0,184.01,0.0,265.72,94.4,229.76,0.0,0.0,0.0,140.31,0.0,0.0,202.65,22523.98,4828.95,2386.32,485.01,0.0,487.2,2280.51,0.0,2481.69,0.0,998.81,0.0,36472.47
2004-01-16,201.61,242.36,192.57,0.0,184.01,0.0,265.72,94.4,230.26,0.0,0.0,0.0,140.31,0.0,0.0,204.41,22833.32,4828.95,2386.32,485.01,0.0,487.2,2285.51,0.0,2544.98,0.0,998.81,0.0,36850.1
2004-01-19,204.08,242.36,192.99,0.0,184.01,0.0,265.72,94.4,230.76,0.0,0.0,0.0,140.31,0.0,0.0,206.02,23113.9,4828.95,2386.32,485.01,0.0,487.2,2290.51,0.0,2550.56,0.0,998.81,0.0,37141.27
2004-01-20,206.65,242.36,194.38,0.0,184.01,0.0,265.72,94.4,232.02,0.0,0.0,0.0,140.31,0.0,0.0,207.8,23404.78,4828.95,2386.32,485.01,0.0,487.2,2303.01,0.0,2568.92,0.0,998.41,0.0,37462.6
2004-01-21,206.76,241.91,194.76,0.0,184.01,0.0,265.72,94.4,232.12,0.0,0.0,0.0,140.31,0.0,0.0,207.89,23416.45,4828.95,2386.32,485.01,0.0,487.2,2304.01,0.0,2573.92,0.0,996.97,0.0,37478.84
2004-01-22,210.15,241.91,195.35,0.0,184.01,0.0,265.72,94.4,233.38,0.0,0.0,0.0,140.31,0.0,0.0,210.13,24777.12,4828.95,2386.32,485.01,0.0,487.2,2316.51,0.0,2609.32,0.0,996.97,0.0,38887.4
2004-01-23,213.34,241.91,195.71,0.0,184.01,0.0,265.72,94.4,234.14,0.0,0.0,0.0,140.31,0.0,0.0,212.23,25153.31,4828.95,2386.32,485.01,0.0,487.2,2324.01,0.0,2614.07,0.0,996.97,0.0,39275.84
2004-01-26,214.21,241.21,195.74,0.0,184.01,0.0,267.75,94.4,233.92,0.0,0.0,0.0,140.31,0.0,0.0,212.96,25255.56,4865.77,2386.32,485.01,0.0,487.2,2321.87,0.0,2614.47,0.0,994.09,0.0,39410.3
2004-01-27,212.23,241.6,196.44,0.0,184.4,0.0,267.96,94.4,233.42,0.0,0.0,0.0,140.31,0.0,0.0,211.77,25021.86,4869.61,2391.32,485.01,0.0,487.2,2316.87,0.0,2623.92,0.0,995.69,0.0,39191.48
2004-01-28,211.79,241.6,196.01,0.0,184.4,0.0,267.96,94.4,233.67,0.0,0.0,0.0,140.31,0.0,0.0,211.47,24969.72,4869.61,2391.32,485.01,0.0,487.2,2319.37,0.0,2618.14,0.0,995.69,0.0,39136.07
2004-01-29,211.46,240.55,196.12,0.0,184.4,0.0,267.96,94.4,236.19,0.0,0.0,0.0,140.31,0.0,0.0,211.39,24931.35,4869.61,2391.32,485.01,0.0,487.2,2344.37,0.0,2619.54,0.0,991.37,0.0,39119.78
2004-02-02,211.07,240.55,195.93,0.0,184.4,0.0,267.96,94.4,235.94,0.0,0.0,0.0,140.31,0.0,0.0,211.11,24885.36,4869.61,2391.32,485.01,0.0,487.2,2341.87,0.0,2616.99,0.0,991.37,0.0,39068.74
2004-02-03,211.39,240.55,196.09,0.0,184.4,0.0,268.17,94.4,235.94,0.0,0.0,0.0,140.31,0.0,0.0,211.35,24923.37,4873.44,2391.32,485.01,0.0,487.2,2341.87,0.0,2619.19,0.0,991.37,0.0,39112.79
2004-02-04,211.49,240.17,196.71,0.0,184.4,0.0,268.17,94.4,235.69,0.0,0.0,0.0,140.31,0.0,0.0,211.43,24934.24,4873.44,2391.32,485.01,0.0,487.2,2339.37,0.0,2627.54,0.0,989.77,0.0,39127.9
2004-02-05,211.35,240.51,197.02,0.0,182.77,0.0,268.17,94.4,236.06,0.0,0.0,0.0,140.31,0.0,0.0,211.28,24918.07,4873.44,2370.23,485.01,0.0,487.2,2343.07,0.0,2631.56,0.0,991.21,0.0,39099.8
2004-02-06,211.62,240.51,197.43,0.0,182.77,0.0,268.17,94.4,236.06,0.0,0.0,0.0,140.31,0.0,0.0,211.48,24950.37,4873.44,2370.23,485.01,0.0,487.2,2343.07,0.0,2637.06,0.0,991.21,0.0,39137.6
2004-02-09,211.16,239.74,197.74,0.0,182.77,0.0,268.17,94.4,235.81,0.0,0.0,0.0,140.31,0.0,0.0,211.18,24895.41,4873.44,2370.23,485.01,0.0,487.2,2340.57,0.0,2641.29,0.0,988.01,0.0,39081.17
2004-02-10,211.05,237.91,197.57,0.0,182.77,0.0,268.17,94.4,236.06,0.0,0.0,0.0,140.31,0.0,0.0,211.07,24882.44,4873.44,2370.23,485.01,0.0,487.2,2343.07,0.0,2638.91,0.0,980.49,0.0,39060.8
2004-02-11,211.22,238.57,197.58,0.0,182.39,0.0,268.17,94.4,236.06,0.0,0.0,0.0,140.31,0.0,0.0,211.17,24903.16,4873.44,2365.23,485.01,0.0,487.2,2343.07,0.0,2639.11,0.0,983.21,0.0,39079.44
2004-02-12,211.41,238.57,197.94,0.0,182.39,0.0,268.17,94.4,236.31,0.0,0.0,0.0,140.31,0.0,0.0,211.31,24924.92,4873.44,2365.23,485.01,0.0,487.2,2345.57,0.0,2641.19,0.0,983.21,0.0,39105.78
2004-02-13,210.2,238.57,197.39,0.0,182.77,0.0,268.17,94.4,236.31,0.0,0.0,0.0,140.31,0.0,0.0,210.54,24782.57,4873.44,2370.23,485.01,0.0,487.2,2345.57,0.0,2636.58,0.0,983.21,0.0,38963.82
2004-02-16,210.49,239.97,196.7,0.0,182.0,0.0,268.17,94.4,236.81,0.0,0.0,0.0,140.83,0.0,0.0,210.69,24816.17,4873.44,2360.23,486.81,0.0,487.2,2350.57,0.0,2627.35,0.0,988.97,0.0,38990.74
2004-02-17,210.35,238.92,196.5,0.0,182.0,0.0,268.17,94.4,237.42,0.0,0.0,0.0,140.83,0.0,0.0,210.6,24800.38,4873.44,2360.23,486.81,0.0,487.2,2356.57,0.0,2624.65,0.0,984.65,0.0,38973.93
2004-02-20,210.26,238.92,196.64,0.0,182.0,0.0,268.17,94.4,237.42,0.0,0.0,0.0,141.35,0.0,0.0,210.56,24789.93,4877.27,2360.23,488.6,0.0,487.2,2356.57,0.0,2626.53,0.0,984.65,0.0,38967.16
2004-02-23,210.16,240.01,196.68,0.0,182.39,0.0,268.38,94.4,235.15,0.0,0.0,0.0,141.35,0.0,0.0,210.45,24778.21,4877.27,2365.23,488.6,0.0,487.2,2334.07,0.0,2627.13,0.0,989.13,0.0,38946.85
2004-02-25,209.67,240.01,196.0,0.0,181.81,0.0,268.38,94.4,234.9,0.0,0.0,0.0,141.35,0.0,0.0,210.04,24720.6,4848.23,2357.78,488.6,0.0,487.2,2331.57,0.0,2618.06,0.0,989.13,0.0,38870.21
2004-02-26,208.49,240.01,196.0,0.0,181.81,0.0,266.78,94.4,235.4,0.0,0.0,0.0,141.35,0.0,0.0,209.15,24580.93,4848.23,2357.78,488.6,0.0,487.2,2336.57,0.0,2617.93,0.0,989.13,0.0,38706.37
2004-02-27,208.12,240.01,195.53,0.0,181.81,0.0,266.78,94.4,235.15,0.0,0.0,0.0,141.35,0.0,0.0,208.87,24537.16,4848.23,2357.78,488.6,0.0,487.2,2334.07,0.0,2611.73,0.0,989.13,0.0,38653.91
2004-03-01,207.91,240.01,195.84,0.0,180.85,0.0,266.78,94.29,235.0,0.0,0.0,0.0,141.35,0.0,0.0,208.68,24512.07,4848.23,2345.33,488.6,0.0,486.66,2332.57,0.0,2615.9,0.0,989.13,0.0,38618.5
2004-03-02,208.0,240.4,195.92,0.0,180.85,0.0,266.78,94.29,235.0,0.0,0.0,0.0,141.35,0.0,0.0,208.75,24523.47,4848.23,2345.33,488.6,0.0,486.66,2332.57,0.0,2616.9,0.0,990.71,0.0,38632.49
2004-03-03,208.15,240.79,195.64,0.0,181.62,0.0,266.78,94.29,233.74,0.0,0.0,0.0,141.35,0.0,0.0,208.82,24541.07,4848.23,2355.33,488.6,0.0,486.66,2320.07,0.0,2613.2,0.0,992.33,0.0,38645.49
2004-03-04,208.25,239.62,195.56,0.0,181.62,0.0,265.77,94.29,233.74,0.0,0.0,0.0,141.35,0.0,0.0,208.76,24552.67,4829.82,2355.33,488.6,0.0,486.66,2320.07,0.0,2612.13,0.0,987.53,0.0,38632.81
2004-03-05,207.58,241.56,194.8,0.0,182.97,0.0,265.98,94.29,233.74,0.0,0.0,0.0,141.35,0.0,0.0,208.41,24473.82,4829.82,2372.78,488.6,0.0,486.66,2320.07,0.0,2601.93,0.0,995.53,0.0,38569.21
2004-03-08,207.29,241.56,194.64,0.0,182.2,0.0,265.98,94.29,231.94,0.0,0.0,0.0,141.35,0.0,0.0,208.09,24439.76,4833.65,2362.78,488.6,0.0,486.66,2302.17,0.0,2599.88,0.0,995.53,0.0,38509.03
2004-03-09,209.49,241.56,194.63,0.0,182.2,0.0,265.98,94.29,232.95,0.0,0.0,0.0,141.35,0.0,0.0,208.26,24462.94,4833.65,2362.78,488.6,0.0,486.66,2312.17,0.0,2599.73,0.0,995.53,0.0,38542.06
2004-03-10,207.19,241.56,194.53,0.0,182.2,0.0,265.98,94.29,232.95,0.0,0.0,0.0,141.35,0.0,0.0,208.07,24427.94,4833.65,2362.78,488.6,0.0,486.66,2312.17,0.0,2598.33,0.0,995.53,0.0,38505.65
2004-03-11,206.7,241.21,194.39,0.0,182.2,0.0,265.98,94.29,232.69,0.0,0.0,0.0,141.35,0.0,0.0,207.73,24370.27,4833.65,2362.78,488.6,0.0,486.66,2309.67,0.0,2596.45,0.0,994.09,0.0,38442.17
2004-03-12,206.75,242.96,194.66,0.0,182.58,0.0,265.98,94.29,231.94,0.0,0.0,0.0,141.35,0.0,0.0,207.8,24376.31,4833.65,2367.78,488.6,0.0,486.66,2302.17,0.0,2613.0,0.0,1001.29,0.0,38456.58
2004-03-15,206.73,243.66,194.67,0.0,182.58,0.0,265.98,94.29,232.73,0.0,0.0,0.0,141.35,0.0,0.0,207.85,24373.63,4833.65,2367.78,488.6,0.0,486.66,2310.02,0.0,2600.21,0.0,1004.19,0.0,38464.72
2004-03-16,206.82,240.51,194.84,0.0,182.97,0.0,265.98,95.61,232.3,0.0,0.0,0.0,140.83,0.0,0.0,207.88,24384.6,4833.65,2367.78,486.81,0.0,493.48,2305.72,0.0,2602.46,0.0,991.21,0.0,38470.71
2004-03-17,207.17,240.51,195.23,0.0,182.97,0.0,265.98,95.61,233.34,0.0,0.0,0.0,140.83,0.0,0.0,208.16,24425.12,4833.65,2367.78,486.81,0.0,493.48,2316.12,0.0,2676.36,0.0,991.21,0.0,38595.53
2004-03-18,206.64,240.9,195.08,0.0,183.16,0.0,265.98,95.61,233.49,0.0,0.0,0.0,141.35,0.0,0.0,207.85,24363.05,4833.65,2375.23,488.6,0.0,493.48,2317.62,0.0,3674.26,0.0,992.81,0.0,38540.68
2004-03-19,205.49,240.9,195.12,0.0,182.77,0.0,265.98,94.29,233.85,0.0,0.0,0.0,140.83,0.0,0.0,207.07,24227.7,4833.65,2370.23,486.81,0.0,486.66,2321.12,0.0,3674.86,0.0,992.81,0.0,38393.84
2004-03-22,206.9,240.9,195.77,0.0,182.77,0.0,265.98,94.29,233.6,0.0,0.0,0.0,140.83,0.0,0.0,208.0,24393.78,4833.65,2370.23,486.81,0.0,486.66,2318.62,0.0,2683.84,0.0,992.81,0.0,38566.4
2004-03-23,207.29,240.9,197.53,0.0,182.77,0.0,265.98,94.29,233.6,0.0,0.0,0.0,140.83,0.0,0.0,208.38,24439.93,4833.65,2370.23,486.81,0.0,486.66,2318.62,0.0,2707.84,0.0,992.81,0.0,38636.54
2004-03-24,200.28,240.9,197.53,0.0,182.77,0.0,265.98,94.29,233.85,0.0,0.0,0.0,140.83,0.0,0.0,203.93,23613.31,4833.65,2370.23,486.81,0.0,486.66,2321.12,0.0,2707.84,0.0,992.81,0.0,37812.42
2004-03-25,187.43,242.3,195.84,0.0,182.39,0.0,265.98,94.29,233.85,0.0,0.0,0.0,141.35,0.0,0.0,195.61,22270.41,4833.65,2365.23,488.6,0.0,486.66,2321.12,0.0,2709.89,0.0,998.57,0.0,36402.75
2004-03-26,188.54,240.17,195.89,0.0,182.0,0.0,265.98,94.29,233.85,0.0,0.0,0.0,141.35,0.0,0.0,196.25,22402.49,4833.65,2360.23,488.6,0.0,486.66,2321.12,0.0,2710.59,0.0,989.77,0.0,36593.11
2004-03-29,187.94,240.17,196.12,0.0,182.0,0.0,265.98,94.29,233.85,0.0,0.0,0.0,141.35,0.0,0.0,195.88,23330.75,4833.65,2360.23,488.6,0.0,486.66,2321.12,0.0,2713.79,0.0,989.77,0.0,36524.57
2004-03-31,188.56,240.17,195.02,0.0,181.43,0.0,265.98,94.29,237.32,0.0,0.0,0.0,141.35,0.0,0.0,196.34,22405.1,4833.65,2352.78,488.6,0.0,486.66,2355.61,0.0,2698.64,0.0,989.77,0.0,36610.81
2004-04-01,188.45,189.96,194.83,0.0,181.43,0.0,265.12,94.29,237.32,0.0,0.0,0.0,141.35,0.0,0.0,195.14,23391.4,4832.55,2352.78,488.6,0.0,486.66,2355.61,0.0,2696.0,0.0,782.85,0.0,36386.45
2004-04-02,188.27,189.96,194.48,0.0,181.43,0.0,265.92,94.29,237.21,0.0,0.0,0.0,141.35,0.0,0.0,195.17,21487.4,4832.55,2352.78,488.6,0.0,486.66,2354.54,0.0,2726.99,0.0,782.85,0.0,36427.84
2004-04-05,189.82,189.18,194.75,0.0,181.43,0.0,265.92,94.29,237.16,0.0,0.0,0.0,141.35,0.0,0.0,196.14,21664.32,4832.55,2352.78,488.6,0.0,486.66,2354.04,0.0,2730.69,0.0,779.65,0.0,35689.3
2004-04-06,181.75,185.78,195.18,0.0,181.43,0.0,265.12,94.29,237.42,0.0,0.0,0.0,141.35,0.0,0.0,197.32,21884.1,4832.55,2352.78,488.6,0.0,486.66,2356.54,0.0,2736.82,0.0,765.65,0.0,35903.7
2004-04-07,194.1,187.73,195.79,0.0,181.43,0.0,265.12,94.29,237.14,0.0,0.0,0.0,141.35,0.0,0.0,198.87,22153.03,4832.55,2352.78,488.6,0.0,486.66,2353.84,0.0,2745.36,0.0,773.65,0.0,36186.48
2004-04-08,194.58,187.73,196.03,0.0,181.43,0.0,265.12,94.29,241.17,0.0,0.0,0.0,141.35,0.0,0.0,199.41,22207.7,4832.55,2352.78,488.6,0.0,486.66,2393.84,0.0,2748.74,0.0,773.65,0.0,36284.51
2004-04-09,194.86,188.5,195.56,0.0,181.43,0.0,265.92,94.29,240.61,0.0,0.0,0.0,141.35,0.0,0.0,199.53,22239.06,4832.55,2352.78,488.6,0.0,486.66,2388.24,0.0,2742.14,0.0,776.85,0.0,36306.88
2004-04-12,197.51,189.55,195.22,0.0,181.43,0.0,265.12,94.29,241.11,0.0,0.0,0.0,141.35,0.0,0.0,201.22,22541.98,4832.55,2352.78,488.6,0.0,486.66,2393.24,0.0,2737.34,0.0,781.17,0.0,36614.31
2004-04-14,200.07,189.55,195.34,0.0,181.43,0.0,265.92,94.29,242.77,0.0,0.0,0.0,141.87,0.0,0.0,202.94,22833.64,4832.55,2352.78,490.39,0.0,486.66,2409.73,0.0,2739.09,0.0,781.17,0.0,36926.01
2004-04-15,198.71,190.25,194.84,0.0,181.43,0.0,265.92,94.29,243.35,0.0,0.0,0.0,141.97,0.0,0.0,202.1,22678.89,4832.55,2352.78,490.39,0.0,486.66,2415.48,0.0,2731.98,0.0,784.05,0.0,36772.78
2004-04-16,199.25,190.25,194.84,0.0,181.43,0.0,265.92,94.29,243.61,0.0,0.0,0.0,141.87,0.0,0.0,202.45,22740.4,4832.55,2352.78,490.39,0.0,486.66,2417.98,0.0,2733.18,0.0,784.05,0.0,36838.0
2004-04-19,199.79,190.25,194.44,0.0,181.43,0.0,265.92,94.29,243.04,0.0,0.0,0.0,141.87,0.0,0.0,202.72,22802.12,4832.55,2352.78,490.39,0.0,486.66,2412.38,0.0,2726.38,0.0,784.05,0.0,36887.31
2004-04-20,200.22,190.25,195.09,0.0,181.43,0.0,265.92,94.29,243.04,0.0,0.0,0.0,141.87,0.0,0.0,203.05,22851.42,4832.55,2352.78,490.39,0.0,486.66,2412.38,0.0,2735.52,0.0,784.05,0.0,36945.75
2004-04-21,200.3,190.25,194.85,0.0,181.81,0.0,265.92,94.29,243.69,0.0,0.0,0.0,142.9,0.0,0.0,203.16,22860.29,4832.55,2352.78,493.97,0.0,486.66,2418.83,0.0,2732.12,0.0,784.05,0.0,36966.26
2004-04-22,201.25,190.25,194.81,0.0,181.81,0.0,265.92,94.29,244.01,0.0,0.0,0.0,142.38,0.0,0.0,203.76,22968.87,4832.55,2357.78,492.18,0.0,486.66,2422.03,0.0,2731.57,0.0,784.05,0.0,37075.7
2004-04-23,201.8,190.56,194.34,0.0,181.81,0.0,265.92,94.29,243.51,0.0,0.0,0.0,142.9,0.0,0.0,204.06,23031.95,4832.55,2352.78,493.97,0.0,486.66,2417.03,0.0,2724.97,0.0,785.33,0.0,37130.26
2004-04-26,202.31,190.17,194.36,0.0,181.81,0.0,265.92,94.29,243.64,0.0,0.0,0.0,142.9,0.0,0.0,204.38,23089.49,4832.55,2357.78,493.97,0.0,486.66,2418.33,0.0,2725.22,0.0,783.73,0.0,37187.74
2004-04-27,202.64,190.17,194.43,0.0,181.81,0.0,265.92,94.29,243.64,0.0,0.0,0.0,143.42,0.0,0.0,204.6,23127.64,4832.55,2357.78,495.77,0.0,486.66,2418.33,0.0,2726.22,0.0,783.73,0.0,37228.68
2004-04-28,202.52,190.17,194.56,0.0,181.81,0.0,265.92,94.29,243.95,0.0,0.0,0.0,143.42,0.0,0.0,204.55,23113.79,4832.55,2357.78,495.77,0.0,486.66,2421.43,0.0,2728.02,0.0,783.73,0.0,37219.73
2004-04-29,203.5,190.17,194.84,0.0,181.81,0.0,265.92,94.29,245.13,0.0,0.0,0.0,143.94,0.0,0.0,205.26,23225.89,4832.55,2357.78,497.56,0.0,486.66,2433.13,0.0,2732.02,0.0,783.73,0.0,37349.33
2004-04-30,203.43,190.17,194.69,0.0,181.81,0.0,265.92,94.29,245.38,0.0,0.0,0.0,143.94,0.0,0.0,205.22,23217.59,4832.55,2357.78,497.56,0.0,486.66,2435.63,0.0,2729.97,0.0,783.73,0.0,37341.47
2004-05-03,203.15,190.17,194.73,0.0,181.43,0.0,265.92,95.01,245.38,0.0,0.0,0.0,143.94,0.0,0.0,205.07,23185.8,4832.55,2357.78,497.56,0.0,490.37,2435.63,0.0,2730.45,0.0,783.73,0.0,37313.88
2004-05-05,203.5,189.47,194.67,0.0,181.81,0.0,223.02,95.01,245.81,0.0,0.0,0.0,143.94,0.0,0.0,201.0,23224.89,4053.0,2357.78,497.56,0.0,490.37,2439.83,0.0,2729.65,0.0,780.85,0.0,36573.93
2004-05-06,203.58,189.86,194.83,0.0,182.2,0.0,223.02,95.01,246.06,0.0,0.0,0.0,143.94,0.0,0.0,201.12,23234.59,4053.0,2362.78,497.56,0.0,490.37,2442.33,0.0,2731.85,0.0,782.45,0.0,36594.93
2004-05-07,203.57,189.47,194.82,0.0,182.2,0.0,224.63,95.01,244.89,0.0,0.0,0.0,143.94,0.0,0.0,201.27,23806.79,4082.23,2362.78,497.56,0.0,490.37,2472.32,0.0,2794.6,0.0,780.85,0.0,37287.5
2004-05-10,203.84,188.77,194.7,0.0,182.2,0.0,225.92,95.01,244.14,0.0,0.0,0.0,143.94,0.0,0.0,201.49,23837.65,4105.55,2362.78,497.56,0.0,490.37,2464.82,0.0,2792.92,0.0,777.97,0.0,37329.63
2004-05-11,204.02,188.77,194.21,0.0,181.81,0.0,225.92,95.01,244.14,0.0,0.0,0.0,143.94,0.0,0.0,201.54,23858.53,4105.55,2357.78,497.56,0.0,490.37,2464.82,0.0,2785.97,0.0,777.97,0.0,37338.56
2004-05-12,203.96,188.77,194.24,0.0,180.47,0.0,232.78,95.01,244.39,0.0,0.0,0.0,143.94,0.0,0.0,202.1,23851.78,4230.28,2340.39,497.56,0.0,490.37,2467.32,0.0,2786.32,0.0,777.97,0.0,37441.99
2004-05-13,205.17,188.77,194.13,0.0,180.86,0.0,247.69,95.01,244.42,0.0,0.0,0.0,143.94,0.0,0.0,204.35,23994.12,4501.18,2345.39,497.56,0.0,490.37,2467.62,0.0,2784.75,0.0,777.97,0.0,37858.96
2004-05-14,205.27,188.77,194.09,0.0,180.86,0.0,247.69,95.01,244.42,0.0,0.0,0.0,143.94,0.0,0.0,204.41,24005.4,4501.18,2345.39,497.56,0.0,490.37,2467.62,0.0,2784.15,0.0,777.97,0.0,37869.63
2004-05-17,205.95,188.77,194.06,0.0,180.47,0.0,247.69,95.01,244.42,0.0,0.0,0.0,143.94,0.0,0.0,204.8,24084.34,4501.18,2340.39,497.56,0.0,490.37,2467.62,0.0,2783.8,0.0,777.97,0.0,37943.23
2004-05-18,206.48,188.07,194.09,0.0,180.47,0.0,247.69,95.01,244.37,0.0,0.0,0.0,143.94,0.0,0.0,205.1,24146.61,4501.18,2340.39,497.56,0.0,490.37,2467.13,0.0,2857.4,0.0,775.09,0.0,38075.73
2004-05-19,206.54,188.42,194.18,0.0,178.46,0.0,247.69,95.01,244.37,0.0,0.0,0.0,143.94,0.0,0.0,205.02,24154.18,4501.18,2314.29,497.56,0.0,490.37,2467.13,0.0,2858.8,0.0,776.53,0.0,38060.05
2004-05-20,206.93,187.73,194.31,0.0,178.85,0.0,247.69,95.01,244.37,0.0,0.0,0.0,143.94,0.0,0.0,205.29,24199.91,4501.18,2319.29,497.56,0.0,490.37,2467.13,0.0,2860.6,0.0,773.65,0.0,38109.71
2004-05-21,206.73,187.73,194.03,0.0,178.85,0.0,247.69,95.01,244.37,0.0,0.0,0.0,143.94,0.0,0.0,205.13,24175.6,4501.18,2319.29,497.56,0.0,490.37,2467.13,0.0,2856.5,0.0,773.65,0.0,38081.29
2004-05-24,207.51,187.73,193.5,0.0,178.85,0.0,247.69,95.01,244.37,0.0,0.0,0.0,143.94,0.0,0.0,205.58,24266.64,4501.18,2319.29,497.56,0.0,490.37,2467.13,0.0,2848.75,0.0,773.65,0.0,38164.58
2004-05-25,207.98,187.73,193.08,0.0,178.85,0.0,250.43,95.01,244.37,0.0,0.0,0.0,143.94,0.0,0.0,206.12,24322.54,4551.05,2319.29,497.56,0.0,490.37,2467.13,0.0,2842.55,0.0,773.65,0.0,38264.15
2004-05-26,208.19,188.07,193.19,0.0,178.85,0.0,250.43,95.01,244.12,0.0,0.0,0.0,143.94,0.0,0.0,206.25,24346.63,4551.05,2319.29,497.56,0.0,490.37,2464.63,0.0,2844.25,0.0,775.09,0.0,38288.88
2004-05-27,209.15,188.5,193.46,0.0,178.85,0.0,250.43,95.01,244.52,0.0,0.0,0.0,143.94,0.0,0.0,206.9,24458.77,4551.05,2319.29,497.56,0.0,490.37,2468.63,0.0,2867.22,0.0,776.85,0.0,38429.75
2004-05-28,209.37,188.5,193.46,0.0,178.85,0.0,250.43,95.01,244.52,0.0,0.0,0.0,143.94,0.0,0.0,204.04,24484.7,4551.05,2319.29,497.56,0.0,490.37,2468.63,0.0,2867.22,0.0,776.85,0.0,38455.88
2004-05-31,210.03,188.5,193.12,0.0,178.85,0.0,250.43,95.01,244.29,0.0,0.0,0.0,143.94,0.0,0.0,207.41,24561.43,4551.05,2319.29,497.56,0.0,490.37,2466.31,0.0,2862.12,0.0,776.85,0.0,38524.99
2004-06-01,209.74,188.5,193.14,0.0,178.85,0.0,250.64,95.01,244.23,0.0,0.0,0.0,143.94,0.0,0.0,205.25,24528.54,4554.88,2319.29,497.56,0.0,490.37,2465.71,0.0,2862.52,0.0,776.85,0.0,38495.73
